172,1,4,1,11,64,200,2,2,1,1143.8
172,1,4,2,1,64,200,1,1,1,517.74
172,1,4,3,6,64,200,2,2,1,739.41
172,1,4,4,4,64,200,1,1,1,539.28
172,1,4,5,3,64,200,1,1,1,671.81
172,1,4,6,12,64,200,2,2,1,1681.8
172,1,4,7,8,64,200,2,2,1,570.83
172,1,4,8,2,64,200,1,1,1,411.19
172,1,4,9,10,64,200,2,2,1,416.16
172,1,4,10,2,64,200,1,1,1,846.56
172,1,4,11,1,64,200,1,1,1,504.17
172,1,4,12,5,64,200,2,2,1,875.34
172,1,4,13,4,64,200,1,1,1,632.23
172,1,4,14,7,64,200,2,2,1,569.03
172,1,4,15,3,64,200,1,1,1,551.82
172,1,4,16,13,64,200,2,2,1,672.21
172,1,4,17,9,64,200,2,2,1,426.62
172,1,4,18,1,64,200,1,1,1,1214
172,1,4,19,2,64,200,1,1,1,407.42
172,1,4,20,12,64,200,2,2,1,365.41
172,1,4,21,4,64,200,1,1,1,493.54
172,1,4,22,8,64,200,2,2,1,581.46
172,1,4,23,2,64,200,1,1,1,537.62
172,1,4,24,7,64,200,2,2,1,567.8
172,1,4,25,9,64,200,2,2,1,485.01
172,1,4,26,11,64,200,2,2,1,389.76
172,1,4,27,7,64,200,2,2,1,418.11
172,1,4,28,9,64,200,2,2,1,411.05
172,1,4,29,2,64,200,1,1,1,529.76
172,1,4,30,4,64,200,1,1,1,620.21
172,1,4,31,13,64,200,2,2,1,411.62
172,1,4,32,8,64,200,2,2,1,455.19
172,1,4,33,9,64,200,2,2,1,557.5
172,1,4,34,1,64,200,1,1,1,489.37
172,1,4,35,6,64,200,2,2,1,450.15
172,1,4,36,11,64,200,2,2,1,360.86
172,1,4,37,7,64,200,2,2,1,513.82
172,1,4,38,8,64,200,2,2,1,389.83
172,1,4,39,3,64,200,1,1,1,520.61
172,1,4,40,3,64,200,1,1,1,407.79
172,1,4,41,9,64,200,2,2,1,512.76
172,1,4,42,4,64,200,1,1,1,499.38
172,1,4,43,12,64,200,2,2,1,393.49
172,1,4,44,12,64,200,2,2,1,391.07
172,1,4,45,10,64,200,2,2,1,476.19
172,1,4,46,5,64,200,2,2,1,570.07
172,1,4,47,1,64,200,1,1,1,528.12
172,1,4,48,1,64,200,1,1,1,536.97
172,1,4,49,3,64,200,1,1,1,524.28
172,1,4,50,13,64,200,2,2,1,352
172,1,4,51,13,64,200,2,2,1,393.06
172,1,4,52,3,64,200,1,1,1,463.5
172,1,4,53,10,64,200,2,2,1,377.19
172,1,4,54,8,64,200,2,2,1,371.39
172,1,4,55,4,64,200,1,1,1,500.61
172,1,4,56,13,64,200,2,2,1,365.79
172,1,4,57,5,64,200,2,2,1,581.27
172,1,4,58,2,64,200,1,1,1,522.32
172,1,4,59,7,64,200,2,2,1,568.8
172,1,4,60,6,64,200,2,2,1,409.95
172,1,4,61,1,64,200,2,1,0,395.86
172,1,4,62,1,64,200,1,1,1,438.83
172,1,4,63,6,64,200,2,2,1,611.25
172,1,4,64,1,64,200,1,1,1,463.31
172,1,4,65,1,64,200,1,1,1,744.26
172,1,4,66,2,64,200,1,1,1,454.07
172,1,4,67,10,64,200,2,2,1,381.91
172,1,4,68,2,64,200,1,1,1,417.72
172,1,4,69,10,64,200,2,2,1,388.6
172,1,4,70,4,64,200,1,1,1,435.22
172,1,4,71,3,64,200,1,1,1,509.22
172,1,4,72,11,64,200,2,2,1,674.72
172,1,4,73,11,64,200,2,2,1,454.5
172,1,4,74,2,64,200,1,1,1,457.9
172,1,4,75,5,64,200,2,2,1,400.38
172,1,4,76,1,64,200,1,1,1,457.74
172,1,4,77,2,64,200,1,1,1,475.22
172,1,4,78,12,64,200,2,2,1,471.88
172,1,4,79,3,64,200,1,1,1,506.15
172,1,4,80,4,64,200,1,1,1,529.09
172,1,4,81,4,64,200,1,1,1,453.44
172,1,4,82,2,64,200,1,1,1,455.5
172,1,4,83,1,64,200,1,1,1,467.97
172,1,4,84,3,64,200,1,1,1,700.45
172,1,4,85,11,64,200,2,2,1,463.68
172,1,4,86,6,64,200,2,2,1,485.76
172,1,4,87,4,64,200,2,1,0,1022.6
172,1,4,88,3,64,200,1,1,1,495.41
172,1,4,89,8,64,200,2,2,1,561
172,1,4,90,9,64,200,2,2,1,423.2
172,1,4,91,3,64,200,1,1,1,433.73
172,1,4,92,5,64,200,2,2,1,499.8
172,1,4,93,7,64,200,2,2,1,451.75
172,1,4,94,3,64,200,1,1,1,462.27
172,1,4,95,13,64,200,2,2,1,436.92
172,1,4,96,6,64,200,2,2,1,434.54
172,1,4,97,10,64,200,2,2,1,350.56
172,1,4,98,2,64,200,1,1,1,707.2
172,1,4,99,4,64,200,1,1,1,556.98
172,1,4,100,12,64,200,2,2,1,462.68
172,1,4,101,4,64,200,1,1,1,1011.7
172,1,4,102,5,64,200,2,2,1,582.94
172,1,4,1,2,64,200,1,1,1,539.38
172,1,4,2,12,64,200,2,2,1,435.03
172,1,4,3,2,64,200,1,1,1,501.52
172,1,4,4,3,64,200,1,1,1,545.94
172,1,4,5,3,64,200,1,1,1,420.53
172,1,4,6,9,64,200,2,2,1,372.24
172,1,4,7,4,64,200,1,1,1,697.94
172,1,4,8,13,64,200,2,2,1,434.46
172,1,4,9,3,64,200,1,1,1,454.48
172,1,4,10,1,64,200,1,1,1,441.55
172,1,4,11,13,64,200,2,2,1,418.2
172,1,4,12,11,64,200,2,2,1,496.16
172,1,4,13,5,64,200,2,2,1,555.37
172,1,4,14,13,64,200,2,2,1,441.16
172,1,4,15,1,64,200,1,1,1,664.85
172,1,4,16,13,64,200,2,2,1,409.84
172,1,4,17,8,64,200,2,2,1,363.54
172,1,4,18,4,64,200,1,1,1,493.77
172,1,4,19,7,64,200,2,2,1,476.25
172,1,4,20,2,64,200,1,1,1,829.83
172,1,4,21,4,64,200,1,1,1,455.15
172,1,4,22,1,64,200,1,1,1,478.09
172,1,4,23,7,64,200,2,2,1,510.88
172,1,4,24,10,64,200,2,2,1,640.38
172,1,4,25,1,64,200,1,1,1,565.94
172,1,4,26,5,64,200,2,2,1,452.59
172,1,4,27,4,64,200,1,1,1,508.29
172,1,4,28,12,64,200,2,2,1,315.62
172,1,4,29,6,64,200,2,2,1,461.41
172,1,4,30,2,64,200,1,1,1,425.65
172,1,4,31,4,64,200,1,1,1,701.49
172,1,4,32,2,64,200,1,1,1,441.17
172,1,4,33,3,64,200,1,1,1,414.84
172,1,4,34,4,64,200,1,1,1,428.95
172,1,4,35,3,64,200,1,1,1,484.69
172,1,4,36,8,64,200,2,2,1,416.99
172,1,4,37,8,64,200,2,2,1,432.4
172,1,4,38,3,64,200,1,1,1,571.4
172,1,4,39,5,64,200,2,2,1,384.98
172,1,4,40,2,64,200,1,1,1,499.75
172,1,4,41,7,64,200,2,2,1,442.84
172,1,4,42,3,64,200,1,1,1,456.57
172,1,4,43,6,64,200,2,2,1,588.33
172,1,4,44,12,64,200,2,2,1,444.46
172,1,4,45,11,64,200,2,2,1,657.47
172,1,4,46,3,64,200,1,1,1,466.73
172,1,4,47,1,64,200,1,1,1,472.54
172,1,4,48,11,64,200,2,2,1,385.89
172,1,4,49,6,64,200,2,2,1,429
172,1,4,50,10,64,200,2,2,1,444.21
172,1,4,51,9,64,200,2,2,1,413.03
172,1,4,52,9,64,200,2,2,1,334.61
172,1,4,53,2,64,200,1,1,1,576.65
172,1,4,54,3,64,200,1,1,1,529.22
172,1,4,55,1,64,200,1,1,1,474.39
172,1,4,56,1,64,200,1,1,1,453.83
172,1,4,57,8,64,200,2,2,1,447.09
172,1,4,58,7,64,200,2,2,1,644.64
172,1,4,59,4,64,200,1,1,1,666.35
172,1,4,60,1,64,200,1,1,1,466.46
172,1,4,61,5,64,200,2,2,1,518.33
172,1,4,62,6,64,200,2,2,1,429.03
172,1,4,63,10,64,200,2,2,1,498.49
172,1,4,64,4,64,200,1,1,1,601.88
172,1,4,65,3,64,200,1,1,1,472.03
172,1,4,66,2,64,200,1,1,1,411.02
172,1,4,67,4,64,200,1,1,1,479.52
172,1,4,68,1,64,200,1,1,1,445.09
172,1,4,69,2,64,200,1,1,1,437.38
172,1,4,70,11,64,200,2,2,1,425.81
172,1,4,71,5,64,200,2,2,1,441.02
172,1,4,72,10,64,200,2,2,1,560.26
172,1,4,73,7,64,200,2,2,1,459.01
172,1,4,74,10,64,200,2,2,1,381.59
172,1,4,75,9,64,200,2,2,1,396.24
172,1,4,76,11,64,200,2,2,1,398.22
172,1,4,77,12,64,200,2,2,1,373.92
172,1,4,78,1,64,200,1,1,1,527.96
172,1,4,79,6,64,200,2,2,1,355.69
172,1,4,80,9,64,200,2,2,1,418.32
172,1,4,81,2,64,200,1,1,1,582.6
172,1,4,82,12,64,200,2,2,1,828.35
172,1,4,83,13,64,200,2,2,1,355.48
172,1,4,84,4,64,200,1,1,1,535.61
172,1,4,85,8,64,200,2,2,1,661.4
172,1,4,1,8,64,200,2,2,1,1511.8
172,1,4,2,4,64,200,1,1,1,516.94
172,1,4,3,2,64,200,1,1,1,518.8
172,1,4,4,1,64,200,1,1,1,447.26
172,1,4,5,13,64,200,2,2,1,447.61
172,1,4,6,4,64,200,1,1,1,505.16
172,1,4,7,7,64,200,2,2,1,447.92
172,1,4,8,13,64,200,2,2,1,367.33
172,1,4,9,3,64,200,1,1,1,527.18
172,1,4,10,1,64,200,1,1,1,453.93
172,1,4,11,2,64,200,1,1,1,440.86
