103,1,1,1,13,64,200,NaN,2,9,NaN
103,1,1,2,4,64,200,1,1,1,1919.3
103,1,1,3,12,64,200,2,2,1,2392.2
103,1,1,4,4,64,200,1,1,1,1345.4
103,1,1,5,3,64,200,1,1,1,1680.6
103,1,1,6,5,64,200,2,2,1,1392.9
103,1,1,7,10,64,200,2,2,1,659.06
103,1,1,8,8,64,200,2,2,1,1227.6
103,1,1,9,2,64,200,1,1,1,1170.4
103,1,1,10,1,64,200,1,1,1,1383.5
103,1,1,11,2,64,200,1,1,1,1261.9
103,1,1,12,11,64,200,2,2,1,502.38
103,1,1,13,1,64,200,1,1,1,1267.5
103,1,1,14,9,64,200,2,2,1,938.95
103,1,1,15,3,64,200,1,1,1,935.58
103,1,1,16,6,64,200,1,2,0,1276.4
103,1,1,17,7,64,200,2,2,1,870.16
103,1,1,18,4,64,200,1,1,1,1288.9
103,1,1,19,1,64,200,1,1,1,878.64
103,1,1,20,9,64,200,2,2,1,708.85
103,1,1,21,3,64,200,1,1,1,1127.1
103,1,1,22,1,64,200,1,1,1,885.13
103,1,1,23,7,64,200,2,2,1,515.31
103,1,1,24,7,64,200,2,2,1,517.42
103,1,1,25,13,64,200,2,2,1,736.62
103,1,1,26,9,64,200,2,2,1,589.7
103,1,1,27,5,64,200,1,2,0,1077.9
103,1,1,28,5,64,200,1,2,0,935.59
103,1,1,29,6,64,200,2,2,1,699.89
103,1,1,30,12,64,200,2,2,1,791.66
103,1,1,31,9,64,200,2,2,1,682.76
103,1,1,32,4,64,200,2,1,0,739.62
103,1,1,33,13,64,200,2,2,1,838.71
103,1,1,34,2,64,200,1,1,1,672.39
103,1,1,35,12,64,200,2,2,1,672.06
103,1,1,36,3,64,200,1,1,1,879.94
103,1,1,37,8,64,200,2,2,1,694.33
103,1,1,38,7,64,200,2,2,1,593.62
103,1,1,39,7,64,200,2,2,1,803.77
103,1,1,40,1,64,200,1,1,1,636.17
103,1,1,41,10,64,200,2,2,1,506.18
103,1,1,42,5,64,200,2,2,1,957.55
103,1,1,43,1,64,200,1,1,1,955.91
103,1,1,44,1,64,200,1,1,1,575.39
103,1,1,45,13,64,200,2,2,1,478.36
103,1,1,46,11,64,200,2,2,1,536.34
103,1,1,47,9,64,200,2,2,1,778.34
103,1,1,48,8,64,200,2,2,1,577.98
103,1,1,49,6,64,200,2,2,1,703.76
103,1,1,50,1,64,200,1,1,1,579.6
103,1,1,51,5,64,200,2,2,1,995.15
103,1,1,52,3,64,200,1,1,1,767.72
103,1,1,53,2,64,200,1,1,1,908.33
103,1,1,54,2,64,200,1,1,1,695.16
103,1,1,55,2,64,200,1,1,1,755.9
103,1,1,56,6,64,200,2,2,1,696.46
103,1,1,57,3,64,200,1,1,1,612.25
103,1,1,58,2,64,200,1,1,1,482.46
103,1,1,59,11,64,200,2,2,1,485.7
103,1,1,60,12,64,200,2,2,1,432.41
103,1,1,61,13,64,200,2,2,1,469.97
