103,1,2,1,1,64,200,1,1,1,1130.2
103,1,2,2,2,64,200,1,1,1,757.43
103,1,2,3,5,64,200,1,2,0,1284.6
103,1,2,4,2,64,200,1,1,1,645.86
103,1,2,5,9,64,200,2,2,1,1247.2
103,1,2,6,4,64,200,1,1,1,645.17
103,1,2,7,1,64,200,1,1,1,522.37
103,1,2,8,11,64,200,2,2,1,830.69
103,1,2,9,12,64,200,2,2,1,307.95
103,1,2,10,10,64,200,2,2,1,295.56
103,1,2,11,7,64,200,2,2,1,1324.5
103,1,2,12,3,64,200,1,1,1,941.17
103,1,2,13,13,64,200,2,2,1,336.75
103,1,2,14,8,64,200,2,2,1,1070.2
103,1,2,15,6,64,200,2,2,1,1049.9
103,1,2,16,4,64,200,1,1,1,890.5
103,1,2,17,3,64,200,1,1,1,547.83
103,1,2,18,12,64,200,2,2,1,544.17
103,1,2,19,4,64,200,1,1,1,1131.2
103,1,2,20,8,64,200,2,2,1,1066.6
103,1,2,21,5,64,200,2,2,1,759.01
103,1,2,22,4,64,200,1,1,1,858.82
103,1,2,23,8,64,200,2,2,1,925.72
103,1,2,24,11,64,200,2,2,1,394.62
103,1,2,25,4,64,200,1,1,1,762.08
103,1,2,26,5,64,200,1,2,0,956.07
103,1,2,27,3,64,200,1,1,1,610.05
103,1,2,28,9,64,200,2,2,1,596.76
103,1,2,29,2,64,200,1,1,1,635.36
103,1,2,30,11,64,200,2,2,1,450.95
103,1,2,31,12,64,200,2,2,1,289.72
103,1,2,32,1,64,200,1,1,1,594.82
103,1,2,33,9,64,200,2,2,1,589.9
103,1,2,34,2,64,200,1,1,1,750.61
103,1,2,35,7,64,200,1,2,0,1520.3
103,1,2,36,12,64,200,2,2,1,629.89
103,1,2,37,1,64,200,1,1,1,976.5
103,1,2,38,3,64,200,1,1,1,587.19
103,1,2,39,3,64,200,1,1,1,393.11
103,1,2,40,10,64,200,2,2,1,383.97
103,1,2,41,4,64,200,1,1,1,673.12
103,1,2,42,10,64,200,2,2,1,408.07
103,1,2,43,6,64,200,2,2,1,1394.2
103,1,2,44,3,64,200,1,1,1,596.02
